H3_INDEX,ANO_SEMANA,QTD_CRIMES,ALVO
89a81172ed7ffff,2023-20,1,1
89a81173093ffff,2023-03,1,1
89a81173093ffff,2023-13,1,1
89a81173093ffff,2023-20,1,1
89a811742afffff,2023-12,1,1
89a811743afffff,2023-35,1,1
89a8117458bffff,2023-04,1,1
89a8117458bffff,2023-23,2,1
89a8117458bffff,2023-48,1,1
89a81174a23ffff,2023-41,1,1
89a81174a37ffff,2023-51,21,1
89a81174a67ffff,2023-16,1,1
89a81175253ffff,2023-50,1,1
89a8117533bffff,2023-33,1,1
89a8117533bffff,2023-36,12,1
89a811754a7ffff,2023-37,1,1
89a811754abffff,2023-10,12,1
89a811754abffff,2023-45,2,1
89a811754b7ffff,2023-16,1,1
89a811755cbffff,2023-43,1,1
89a811755cfffff,2023-10,1,1
89a811755d3ffff,2023-01,4,1
89a811755d3ffff,2023-02,1,1
89a811755d3ffff,2023-11,4,1
89a811755d3ffff,2023-16,2,1
89a811755d3ffff,2023-22,2,1
89a811755d3ffff,2023-23,18,1
89a811755d3ffff,2023-27,1,1
89a811755d3ffff,2023-31,1,1
89a811755dbffff,2023-19,13,1
89a8117582bffff,2023-46,1,1
89a8117583bffff,2023-49,5,1
89a81175863ffff,2023-49,1,1
89a81175913ffff,2023-16,4,1
89a81175917ffff,2023-04,4,1
89a8117591bffff,2023-11,1,1
89a81175923ffff,2023-26,5,1
89a81175923ffff,2023-35,1,1
89a8117592fffff,2023-50,8,1
89a81175943ffff,2023-26,1,1
89a81175943ffff,2023-35,11,1
89a81175943ffff,2023-51,1,1
89a8117594fffff,2023-36,1,1
89a81175953ffff,2023-23,1,1
89a811759b3ffff,2023-39,8,1
89a811759cbffff,2023-49,1,1
89a81175b03ffff,2023-33,1,1
89a81175b03ffff,2023-51,1,1
89a81175b0fffff,2023-20,1,1
89a81175b13ffff,2022-52,6,1
89a81175b1bffff,2023-05,3,1
89a81175b23ffff,2023-19,1,1
89a81175b27ffff,2023-26,3,1
89a81175b2bffff,2023-12,1,1
89a81175b2bffff,2023-43,1,1
89a81175b2fffff,2023-29,1,1
89a81175b2fffff,2023-51,1,1
89a81175b37ffff,2023-04,1,1
89a81175b37ffff,2023-21,1,1
89a81175b37ffff,2023-33,1,1
89a81175b6bffff,2022-08,1,1
89a81175b6bffff,2023-13,1,1
89a81175b73ffff,2023-35,4,1
89a81175b8bffff,2023-42,1,1
89a81175b97ffff,2023-04,1,1
89a81175ba3ffff,2023-39,1,1
89a81175ba7ffff,2023-12,5,1
89a81175ba7ffff,2023-40,4,1
89a81175ba7ffff,2023-49,2,1
89a81175bb7ffff,2023-12,5,1
89a81175bc3ffff,2023-12,1,1
89a81175bc7ffff,2023-50,1,1
89a81175c27ffff,2023-03,1,1
89a81175d0bffff,2023-08,1,1
89a81175d6fffff,2023-29,6,1
89a81175d6fffff,2023-42,4,1
89a81175d6fffff,2023-47,1,1
89a81175d7bffff,2023-38,1,1
89a81176143ffff,2023-34,2,1
89a81177343ffff,2023-23,1,1
89a8117734bffff,2023-20,1,1
89a81177363ffff,2023-19,6,1
89a8117737bffff,2023-52,2,1
89a81178383ffff,2023-10,2,1
89a81178913ffff,2023-38,6,1
89a81178a6bffff,2023-01,1,1
89a81178b07ffff,2023-02,1,1
89a81178b0fffff,2023-39,1,1
89a81178b23ffff,2023-35,1,1
89a81178b2fffff,2023-46,1,1
89a81178b4fffff,2023-13,1,1
89a81178b4fffff,2023-41,6,1
89a81178b63ffff,2023-30,2,1
89a81178b6bffff,2023-33,1,1
89a81178b6bffff,2023-37,1,1
89a81178b6fffff,2023-22,1,1
89a81178b73ffff,2023-35,1,1
89a81178b73ffff,2023-39,1,1
89a81178b7bffff,2023-25,1,1
89a81178b7bffff,2023-28,1,1
89a81178babffff,2023-31,2,1
89a8117904bffff,2023-37,1,1
89a8117904bffff,2023-50,1,1
89a8117909bffff,2023-09,1,1
89a811790b3ffff,2023-20,1,1
89a81179203ffff,2022-51,4,1
89a81179203ffff,2023-13,1,1
89a81179203ffff,2023-19,18,1
89a81179203ffff,2023-24,1,1
89a81179203ffff,2023-29,2,1
89a81179207ffff,2023-38,2,1
89a81179207ffff,2023-49,1,1
89a8117920bffff,2023-04,1,1
89a8117920bffff,2023-26,1,1
89a8117920bffff,2023-45,6,1
89a8117920bffff,2023-46,1,1
89a8117920fffff,2022-29,2,1
89a8117920fffff,2022-51,1,1
89a8117920fffff,2023-02,39,1
89a8117920fffff,2023-03,1,1
89a8117920fffff,2023-04,7,1
89a8117920fffff,2023-08,8,1
89a8117920fffff,2023-09,2,1
89a8117920fffff,2023-10,4,1
89a8117920fffff,2023-11,3,1
89a8117920fffff,2023-12,2,1
89a8117920fffff,2023-13,1,1
89a8117920fffff,2023-14,1,1
89a8117920fffff,2023-15,1,1
89a8117920fffff,2023-23,3,1
89a8117920fffff,2023-24,1,1
89a8117920fffff,2023-39,4,1
89a8117920fffff,2023-42,1,1
89a8117920fffff,2023-43,3,1
89a8117920fffff,2023-46,2,1
89a8117920fffff,2023-48,3,1
89a8117920fffff,2023-50,9,1
89a8117920fffff,2023-52,1,1
89a81179213ffff,2023-21,1,1
89a81179213ffff,2023-45,4,1
89a81179217ffff,2023-27,1,1
89a81179217ffff,2023-29,5,1
89a8117921bffff,2023-10,5,1
89a8117921bffff,2023-26,1,1
89a8117921bffff,2023-34,1,1
89a8117921bffff,2023-44,1,1
89a81179227ffff,2023-14,9,1
89a8117922bffff,2023-14,2,1
89a8117922bffff,2023-49,2,1
89a81179233ffff,2023-21,8,1
89a81179237ffff,2023-18,4,1
89a8117923bffff,2023-14,2,1
89a8117923bffff,2023-39,2,1
89a8117923bffff,2023-50,1,1
89a81179247ffff,2023-02,1,1
89a81179247ffff,2023-12,1,1
89a81179247ffff,2023-32,1,1
89a81179247ffff,2023-33,1,1
89a81179247ffff,2023-39,1,1
89a81179247ffff,2023-51,1,1
89a81179257ffff,2023-24,1,1
89a81179257ffff,2023-36,1,1
89a81179257ffff,2023-40,1,1
89a81179257ffff,2023-42,1,1
89a81179263ffff,2023-02,2,1
89a81179263ffff,2023-25,1,1
89a81179263ffff,2023-31,5,1
89a81179267ffff,2023-10,1,1
89a81179267ffff,2023-27,1,1
89a8117926bffff,2023-02,10,1
89a8117926fffff,2023-09,1,1
89a81179273ffff,2023-09,1,1
89a81179273ffff,2023-11,5,1
89a81179273ffff,2023-39,1,1
89a81179273ffff,2023-49,2,1
89a81179277ffff,2023-15,9,1
89a81179277ffff,2023-25,1,1
89a81179277ffff,2023-40,2,1
89a8117927bffff,2023-04,1,1
89a81179283ffff,2023-11,1,1
89a81179287ffff,2023-39,1,1
89a8117928fffff,2023-27,5,1
89a8117928fffff,2023-47,2,1
89a81179297ffff,2023-15,1,1
89a81179297ffff,2023-24,1,1
89a811792abffff,2023-15,8,1
89a811792b3ffff,2023-03,1,1
89a811792bbffff,2023-42,5,1
89a811792bbffff,2023-47,1,1
89a811792bbffff,2023-49,8,1
89a811792c3ffff,2023-01,1,1
89a811792c3ffff,2023-04,5,1
89a811792c3ffff,2023-37,6,1
89a811792c7ffff,2023-13,1,1
89a811792c7ffff,2023-38,1,1
89a811792cbffff,2023-21,1,1
89a811792cfffff,2023-01,1,1
89a811792cfffff,2023-10,1,1
89a811792cfffff,2023-12,5,1
89a811792cfffff,2023-13,14,1
89a811792cfffff,2023-14,1,1
89a811792cfffff,2023-15,1,1
89a811792cfffff,2023-20,2,1
89a811792cfffff,2023-29,1,1
89a811792cfffff,2023-39,1,1
89a811792cfffff,2023-43,1,1
89a811792cfffff,2023-47,1,1
89a811792d7ffff,2023-01,4,1
89a8117930bffff,2023-01,1,1
89a8117930bffff,2023-28,1,1
89a81179313ffff,2023-22,1,1
89a81179313ffff,2023-24,4,1
89a81179313ffff,2023-37,2,1
89a8117931bffff,2023-23,1,1
89a8117931bffff,2023-26,1,1
89a8117931bffff,2023-33,1,1
89a8117931bffff,2023-38,4,1
89a81179343ffff,2023-46,4,1
89a81179357ffff,2023-20,1,1
89a81179357ffff,2023-49,5,1
89a8117935bffff,2023-21,1,1
89a81179363ffff,2023-16,1,1
89a8117936bffff,2023-18,1,1
89a81179373ffff,2023-32,4,1
89a8117937bffff,2023-33,5,1
89a8117938bffff,2023-26,5,1
89a811793a3ffff,2023-28,1,1
89a811793c7ffff,2023-17,1,1
89a811793c7ffff,2023-21,8,1
89a811793c7ffff,2023-32,1,1
89a811793c7ffff,2023-40,14,1
89a811793c7ffff,2023-51,1,1
89a81179483ffff,2023-13,1,1
89a811794abffff,2023-50,1,1
89a81179663ffff,2023-02,1,1
89a81179663ffff,2023-29,1,1
89a8117981bffff,2023-25,1,1
89a81179903ffff,2023-18,1,1
89a8117990bffff,2023-04,1,1
89a8117990bffff,2023-20,1,1
89a8117990bffff,2023-37,2,1
89a8117990bffff,2023-39,2,1
89a8117991bffff,2023-09,2,1
89a8117991bffff,2023-24,2,1
89a8117991bffff,2023-33,2,1
89a8117991bffff,2023-39,2,1
89a81179943ffff,2022-04,1,1
89a81179943ffff,2023-01,1,1
89a81179943ffff,2023-16,2,1
89a81179947ffff,2023-44,3,1
89a81179947ffff,2023-53,1,1
89a8117994fffff,2021-38,4,1
89a8117994fffff,2022-44,12,1
89a8117994fffff,2023-36,1,1
89a8117994fffff,2023-42,2,1
89a8117994fffff,2023-47,2,1
89a81179963ffff,2022-49,1,1
89a8117996bffff,2023-02,2,1
89a8117996bffff,2023-19,2,1
89a8117996fffff,2021-26,1,1
89a8117996fffff,2022-21,1,1
89a8117996fffff,2023-03,2,1
89a8117997bffff,2023-37,2,1
89a8117997bffff,2023-39,3,1
89a8117997bffff,2023-40,3,1
89a8117997bffff,2023-42,2,1
89a811799c7ffff,2023-19,5,1
89a811799c7ffff,2023-21,2,1
89a811799c7ffff,2023-35,2,1
89a81179a03ffff,2023-15,1,1
89a81179a0bffff,2023-29,4,1
89a81179a47ffff,2023-12,1,1
89a81179a47ffff,2023-38,1,1
89a81179a5bffff,2023-40,1,1
89a81179a5bffff,2023-41,1,1
89a81179a63ffff,2023-13,5,1
89a81179a63ffff,2023-52,1,1
89a81179a73ffff,2023-11,1,1
89a81179a7bffff,2023-04,1,1
89a81179a7bffff,2023-21,1,1
89a81179ac3ffff,2023-22,4,1
89a81179acbffff,2023-07,1,1
89a81179b03ffff,2023-47,2,1
89a81179b07ffff,2023-36,2,1
89a81179b0fffff,2022-20,1,1
89a81179b1bffff,2021-12,1,1
89a81179b1bffff,2023-11,1,1
89a81179b1bffff,2023-22,3,1
89a81179b1bffff,2023-35,2,1
89a81179b23ffff,2023-37,2,1
89a81179b27ffff,2023-26,2,1
89a81179b27ffff,2023-31,1,1
89a81179b27ffff,2023-39,2,1
89a81179b2bffff,2023-41,2,1
89a81179b2fffff,2021-42,1,1
89a81179b2fffff,2022-31,1,1
89a81179b2fffff,2023-07,1,1
89a81179b2fffff,2023-12,9,1
89a81179b2fffff,2023-24,2,1
89a81179b2fffff,2023-36,2,1
89a81179b2fffff,2023-40,1,1
89a81179b2fffff,2023-47,3,1
89a81179b2fffff,2023-48,6,1
89a81179b37ffff,2023-12,1,1
89a81179b37ffff,2023-27,1,1
89a81179b37ffff,2023-44,2,1
89a81179b3bffff,2023-20,2,1
89a81179b3bffff,2023-40,2,1
89a81179b57ffff,2023-15,2,1
89a81179b63ffff,2023-04,1,1
89a81179b63ffff,2023-49,2,1
89a81179b67ffff,2021-25,1,1
89a81179b67ffff,2023-11,1,1
89a81179b67ffff,2023-14,4,1
89a81179b67ffff,2023-24,1,1
89a81179b67ffff,2023-29,6,1
89a81179b67ffff,2023-32,2,1
89a81179b6bffff,2022-34,1,1
89a81179b6bffff,2023-09,16,1
89a81179b6bffff,2023-16,12,1
89a81179b6bffff,2023-33,2,1
89a81179b6bffff,2023-38,2,1
89a81179b6fffff,2021-28,1,1
89a81179b6fffff,2023-25,1,1
89a81179b6fffff,2023-34,1,1
89a81179b6fffff,2023-47,2,1
89a81179b73ffff,2023-39,2,1
89a81179b77ffff,2021-34,1,1
89a81179b77ffff,2023-25,2,1
89a81179b77ffff,2023-35,2,1
89a81179b7bffff,2023-40,2,1
89a81179b8fffff,2023-47,2,1
89a81179ba3ffff,2023-27,1,1
89a81179ba3ffff,2023-30,3,1
89a81179ba7ffff,2022-43,1,1
89a81179ba7ffff,2023-17,2,1
89a81179ba7ffff,2023-39,1,1
89a81179bafffff,2023-23,2,1
89a81179bb3ffff,2023-29,2,1
89a81179bb7ffff,2023-12,2,1
89a81179bb7ffff,2023-26,2,1
89a81179bb7ffff,2023-41,2,1
89a81179bb7ffff,2023-42,2,1
89a81179bb7ffff,2023-48,2,1
89a81179bbbffff,2023-27,2,1
89a81179e03ffff,2023-38,1,1
89a81179e0fffff,2023-37,1,1
89a81179e1bffff,2023-11,1,1
89a81179e43ffff,2023-30,6,1
89a81179e47ffff,2023-11,1,1
89a81179e4fffff,2023-27,1,1
89a81179e63ffff,2023-31,1,1
89a81179e67ffff,2023-19,1,1
89a81179e6fffff,2023-11,4,1
89a81179e73ffff,2023-05,8,1
89a81179e77ffff,2023-33,1,1
89a81179ebbffff,2023-21,1,1
89a81179ec3ffff,2023-02,4,1
89a81179ec3ffff,2023-44,1,1
89a81179ecbffff,2023-15,1,1
89a81179ecfffff,2023-28,1,1
89a81179ecfffff,2023-32,4,1
89a81179ecfffff,2023-49,4,1
89a8117a9afffff,2023-02,13,1
89a8117a9afffff,2023-43,1,1
89a8117b2b7ffff,2023-05,1,1
89a8117b2b7ffff,2023-31,1,1
89a8118309bffff,2023-30,9,1
89a81189163ffff,2023-31,12,1
89a8118988bffff,2023-47,4,1
89a81189e6bffff,2023-33,1,1
89a8118a3cbffff,2023-48,4,1
89a8118ac83ffff,2023-40,1,1
89a8118ac97ffff,2023-31,1,1
89a8118acc3ffff,2023-02,1,1
89a8118acc3ffff,2023-04,1,1
89a8118acc3ffff,2023-26,1,1
89a8118acc3ffff,2023-34,5,1
89a8118acc3ffff,2023-42,1,1
89a8118c027ffff,2023-21,2,1
89a8118c0a7ffff,2023-16,1,1
89a8118c0abffff,2023-28,1,1
89a8118c0afffff,2023-29,1,1
89a8118c0b7ffff,2023-14,1,1
89a8118c133ffff,2023-27,2,1
89a8118c137ffff,2023-47,1,1
89a8118c183ffff,2023-48,1,1
89a8118c187ffff,2023-35,1,1
89a8118c18bffff,2023-42,1,1
89a8118c18fffff,2023-47,2,1
89a8118c193ffff,2023-51,1,1
89a8118c197ffff,2022-32,1,1
89a8118c197ffff,2022-51,4,1
89a8118c197ffff,2023-24,48,1
89a8118c197ffff,2023-28,2,1
89a8118c197ffff,2023-35,1,1
89a8118c197ffff,2023-37,1,1
89a8118c197ffff,2023-38,1,1
89a8118c197ffff,2023-39,1,1
89a8118c197ffff,2023-50,10,1
89a8118c197ffff,2023-52,1,1
89a8118c1a7ffff,2023-29,4,1
89a8118c1c3ffff,2022-49,1,1
89a8118c1d3ffff,2023-09,1,1
89a8118c1d7ffff,2023-42,1,1
89a8118c1d7ffff,2023-44,1,1
89a8118c1dbffff,2023-38,1,1
89a8118c1dbffff,2023-42,1,1
89a8118c31bffff,2023-25,1,1
89a8118c3cbffff,2023-43,6,1
89a8118c517ffff,2023-03,1,1
89a8118c517ffff,2023-27,1,1
89a8118c51bffff,2023-13,1,1
89a8118c51bffff,2023-31,1,1
89a8118c523ffff,2023-39,1,1
89a8118c523ffff,2023-40,1,1
89a8118c527ffff,2023-45,1,1
89a8118c527ffff,2023-46,3,1
89a8118c527ffff,2023-47,1,1
89a8118c527ffff,2023-49,1,1
89a8118c527ffff,2023-51,2,1
89a8118c52bffff,2023-33,2,1
89a8118c52bffff,2023-50,1,1
89a8118c52fffff,2023-05,1,1
89a8118c52fffff,2023-37,1,1
89a8118c53bffff,2023-28,1,1
89a8118c53bffff,2023-32,1,1
89a8118c557ffff,2023-52,4,1
89a8118c563ffff,2023-04,1,1
89a8118c563ffff,2023-32,1,1
89a8118c567ffff,2023-14,5,1
89a8118c567ffff,2023-15,1,1
89a8118c56fffff,2023-22,1,1
89a8118c56fffff,2023-30,1,1
89a8118c577ffff,2023-47,1,1
89a8118c583ffff,2023-07,1,1
89a8118c587ffff,2023-02,1,1
89a8118c5b7ffff,2023-12,1,1
89a8118cc13ffff,2023-12,2,1
89a8118cc17ffff,2023-39,1,1
89a8118cc8fffff,2023-47,1,1
89a8118cc9bffff,2023-51,1,1
89a8118cc9bffff,2023-52,1,1
89a8118ccbbffff,2023-39,1,1
89a8118ccdbffff,2023-26,1,1
89a8118ccdbffff,2023-29,1,1
89a8118ccdbffff,2023-35,1,1
89a8118d12bffff,2023-40,4,1
89a8118d307ffff,2022-20,2,1
89a8118d353ffff,2023-06,6,1
89a8118d353ffff,2023-09,9,1
89a8118d94bffff,2023-09,2,1
89a8118d94bffff,2023-12,4,1
89a8118da0bffff,2023-01,2,1
89a8118da0bffff,2023-04,1,1
89a8118de6bffff,2023-18,1,1
89a8118de6bffff,2023-21,1,1
89a8118de6bffff,2023-36,1,1
89a8118e037ffff,2023-21,1,1
89a8118e037ffff,2023-34,1,1
89a8118e313ffff,2023-47,4,1
89a8118e317ffff,2023-04,1,1
89a8118e317ffff,2023-21,1,1
89a8118e397ffff,2023-51,12,1
89a8118e3a3ffff,2023-34,1,1
89a8118e3bbffff,2023-04,1,1
89a8118e853ffff,2023-41,1,1
89a8118ea03ffff,2023-47,1,1
89a8118ea17ffff,2023-09,1,1
89a8118ea17ffff,2023-11,1,1
89a8118ea17ffff,2023-28,1,1
89a8118ea1bffff,2023-28,1,1
89a8118ea33ffff,2023-01,2,1
89a8118ea43ffff,2023-10,24,1
89a8118ea47ffff,2023-46,1,1
89a8118ea4bffff,2023-38,1,1
89a8118ea4fffff,2023-49,6,1
89a8118ea5bffff,2023-13,1,1
89a8118ea5bffff,2023-28,1,1
89a8118ea5bffff,2023-32,2,1
89a8118ea5bffff,2023-37,1,1
89a8118ea6bffff,2023-06,1,1
89a8118ea6bffff,2023-22,1,1
89a8118ea6fffff,2022-52,1,1
89a8118ea97ffff,2023-40,1,1
89a8118ea9bffff,2023-03,1,1
89a8118ea9bffff,2023-43,1,1
89a8118eaa3ffff,2023-10,4,1
89a8118eaabffff,2023-47,1,1
89a8118eabbffff,2023-42,1,1
89a8118eacbffff,2022-52,1,1
89a8118eacbffff,2023-45,1,1
89a8118eacbffff,2023-51,1,1
89a8118ead3ffff,2023-49,1,1
89a8118ead7ffff,2023-10,2,1
89a8118eadbffff,2023-07,1,1
89a8118ee07ffff,2023-34,4,1
89a8118ee2bffff,2023-16,1,1
89a8118ee43ffff,2023-16,1,1
89a8118ee4fffff,2023-41,4,1
89a8118ee67ffff,2023-47,4,1
89a8118f62fffff,2023-44,1,1
89a8119006fffff,2023-02,1,1
89a8119006fffff,2023-23,1,1
89a8119006fffff,2023-28,1,1
89a8119006fffff,2023-51,4,1
89a8119458fffff,2023-09,6,1
89a811945bbffff,2023-38,8,1
89a811952a3ffff,2023-08,1,1
89a8119561bffff,2023-20,1,1
89a8119564fffff,2023-51,1,1
89a81196167ffff,2023-03,11,1
89a81196167ffff,2023-21,1,1
89a8119680fffff,2023-46,1,1
89a81196853ffff,2023-39,1,1
89a81196857ffff,2023-43,1,1
89a8119685bffff,2023-31,1,1
89a81196883ffff,2023-16,5,1
89a81196887ffff,2023-02,1,1
89a8119689bffff,2023-12,1,1
89a8119689bffff,2023-40,1,1
89a811968d7ffff,2023-18,1,1
89a811968dbffff,2023-10,1,1
89a811968dbffff,2023-12,1,1
89a811968dbffff,2023-14,1,1
89a811968dbffff,2023-15,1,1
89a811968dbffff,2023-21,1,1
89a811968dbffff,2023-22,4,1
89a811968dbffff,2023-28,6,1
89a811968dbffff,2023-36,6,1
89a811968dbffff,2023-38,1,1
89a811968dbffff,2023-39,1,1
89a811968dbffff,2023-41,4,1
89a811968dbffff,2023-51,4,1
89a81196a83ffff,2023-48,9,1
89a81196aa3ffff,2023-46,6,1
89a81196c07ffff,2023-31,1,1
89a81196c0bffff,2023-48,1,1
89a81196c0fffff,2023-43,1,1
89a81196c13ffff,2023-48,1,1
89a81196c23ffff,2023-02,1,1
89a81196c23ffff,2023-13,1,1
89a81196c2bffff,2023-27,1,1
89a81196c2fffff,2023-17,1,1
89a81196c2fffff,2023-18,1,1
89a81196c2fffff,2023-37,1,1
89a81196c2fffff,2023-43,1,1
89a81196c33ffff,2023-45,1,1
89a81196c33ffff,2023-46,5,1
89a81196c33ffff,2023-49,1,1
89a81196c3bffff,2023-52,1,1
89a81196c63ffff,2023-11,4,1
89a81196c63ffff,2023-13,1,1
89a81196c63ffff,2023-14,1,1
89a81196c63ffff,2023-27,1,1
89a81196c63ffff,2023-39,1,1
89a81196c67ffff,2022-50,4,1
89a81196c6fffff,2023-32,1,1
89a81196c73ffff,2023-51,1,1
89a81196c77ffff,2023-05,1,1
89a81196cafffff,2022-50,4,1
89a81196d1bffff,2023-09,1,1
89a81196d43ffff,2023-06,1,1
89a81196d43ffff,2023-17,1,1
89a81196d47ffff,2023-21,1,1
89a81196d53ffff,2023-10,1,1
89a81196d87ffff,2023-44,1,1
89a81196d8fffff,2023-44,1,1
89a81196da3ffff,2023-43,1,1
89a81196e23ffff,2018-14,1,1
89a81196e37ffff,2023-49,2,1
89a81196e6fffff,2023-04,1,1
89a81196e73ffff,2023-41,5,1
89a8119880bffff,2023-29,10,1
89a8119904bffff,2023-25,1,1
89a81199a53ffff,2023-27,1,1
89a811a340fffff,2023-02,6,1
89a811a340fffff,2023-22,14,1
89a811a340fffff,2023-24,9,1
89a811a340fffff,2023-32,12,1
89a811a34afffff,2023-42,6,1
89a811a40c7ffff,2023-41,11,1
89a811a8ad3ffff,2023-42,1,1
89a811a8ad7ffff,2023-14,1,1
89a811a8e4fffff,2023-24,1,1
89a811a8e7bffff,2023-49,1,1
89a811a8ecfffff,2023-25,4,1
89a811a8ed7ffff,2023-24,1,1
89a811a9db7ffff,2023-48,2,1
89a811ad073ffff,2023-10,1,1
89a811ad24bffff,2023-44,1,1
89a811ad64fffff,2023-27,2,1
89a811b133bffff,2023-31,15,1
89a811b2c9bffff,2023-39,1,1
89a811b2c9bffff,2023-43,1,1
89a811b838bffff,2023-03,15,1
89a811b8c87ffff,2023-22,30,1
89a811b95dbffff,2023-18,16,1
89a811b9883ffff,2023-33,9,1
89a811b9883ffff,2023-39,13,1
89a811b9887ffff,2023-02,6,1
89a811b988bffff,2023-02,17,1
89a811b9897ffff,2022-43,1,1
89a811b9c27ffff,2023-37,9,1
89a811b9c3bffff,2023-46,1,1
89a811b9c3bffff,2023-49,2,1
89a811b9d5bffff,2023-21,1,1
89a811b9d5bffff,2023-30,1,1
89a811c000fffff,2023-51,12,1
89a811c001bffff,2023-52,1,1
89a811c0033ffff,2023-32,1,1
89a811c0037ffff,2023-02,6,1
89a811c0037ffff,2023-07,6,1
89a811c0063ffff,2023-01,5,1
89a811c006fffff,2023-10,5,1
89a811c007bffff,2023-04,5,1
89a811c00abffff,2023-32,1,1
89a811c011bffff,2023-08,1,1
89a811c012bffff,2023-51,1,1
89a811c013bffff,2022-25,4,1
89a811c013bffff,2023-14,5,1
89a811c013bffff,2023-21,1,1
89a811c01cfffff,2023-42,1,1
89a811c04abffff,2023-46,1,1
89a811c04abffff,2023-47,5,1
89a811c0567ffff,2023-16,1,1
89a811c05a3ffff,2023-37,1,1
89a811c05abffff,2023-27,1,1
89a811c0627ffff,2023-21,5,1
89a811c08d3ffff,2023-17,1,1
89a811c08d3ffff,2023-36,1,1
89a811c08d3ffff,2023-46,1,1
89a811c0a43ffff,2023-21,1,1
89a811c0a43ffff,2023-27,5,1
89a811c0aa7ffff,2023-26,6,1
89a811c0b33ffff,2023-45,6,1
89a811c0b47ffff,2023-21,6,1
89a811c0c03ffff,2023-17,1,1
89a811c0c07ffff,2022-42,4,1
89a811c0c07ffff,2023-34,1,1
89a811c0c0bffff,2023-45,1,1
89a811c0c0bffff,2023-51,1,1
89a811c0c0fffff,2023-12,11,1
89a811c0c13ffff,2023-05,4,1
89a811c0c1bffff,2023-10,5,1
89a811c0c1bffff,2023-40,1,1
89a811c0c1bffff,2023-47,1,1
89a811c0c23ffff,2023-02,2,1
89a811c0c23ffff,2023-16,2,1
89a811c0c23ffff,2023-50,1,1
89a811c0c2bffff,2023-22,1,1
89a811c0c33ffff,2023-25,1,1
89a811c0c33ffff,2023-42,1,1
89a811c0c63ffff,2023-46,1,1
89a811c0c63ffff,2023-51,1,1
89a811c0c6bffff,2023-50,5,1
89a811c0c6fffff,2023-28,5,1
89a811c0c6fffff,2023-41,2,1
89a811c0c73ffff,2023-44,1,1
89a811c0c77ffff,2023-17,1,1
89a811c0c77ffff,2023-22,5,1
89a811c0c7bffff,2022-52,4,1
89a811c0c7bffff,2023-13,1,1
89a811c0cb7ffff,2023-17,1,1
89a811c0cb7ffff,2023-29,4,1
89a811c0cc7ffff,2023-05,2,1
89a811c0cc7ffff,2023-19,1,1
89a811c0cc7ffff,2023-45,1,1
89a811c0cc7ffff,2023-52,1,1
89a811c0d63ffff,2023-16,1,1
89a811c0e0bffff,2023-47,5,1
89a811c0e1bffff,2023-22,5,1
89a811c1117ffff,2023-53,2,1
89a811c118bffff,2022-51,4,1
89a811c1437ffff,2023-37,9,1
89a811c1803ffff,2023-22,1,1
89a811c1833ffff,2023-47,1,1
89a811c1843ffff,2023-38,5,1
89a811c184bffff,2023-52,2,1
89a811c1863ffff,2022-31,4,1
89a811c1863ffff,2023-23,6,1
89a811c1a0fffff,2023-35,1,1
89a811c1a17ffff,2023-23,4,1
89a811c1a33ffff,2023-01,1,1
89a811c1a33ffff,2023-17,5,1
89a811c1a33ffff,2023-23,5,1
89a811c1a33ffff,2023-30,6,1
89a811c1a33ffff,2023-42,6,1
89a811c1a33ffff,2023-48,1,1
89a811c1a6fffff,2022-37,14,1
89a811c1aabffff,2023-39,1,1
89a811c1ab7ffff,2023-20,1,1
89a811c1c4fffff,2023-21,1,1
89a811c1c83ffff,2023-50,1,1
89a811c1cc3ffff,2023-45,1,1
89a811c1d27ffff,2023-35,5,1
89a811c1d6bffff,2023-37,1,1
89a811c1da3ffff,2023-14,1,1
89a811c1da3ffff,2023-48,6,1
89a811c1e27ffff,2023-01,1,1
89a811c1e2fffff,2023-34,4,1
89a811c2023ffff,2023-08,1,1
89a811c2023ffff,2023-43,1,1
89a811c203bffff,2023-44,2,1
89a811c2067ffff,2023-05,16,1
89a811c209bffff,2023-12,12,1
89a811c211bffff,2023-12,12,1
89a811c2123ffff,2023-26,1,1
89a811c212bffff,2023-10,1,1
89a811c212bffff,2023-51,1,1
89a811c213bffff,2023-21,1,1
89a811c213bffff,2023-35,5,1
89a811c213bffff,2023-46,2,1
89a811c213bffff,2023-52,1,1
89a811c2183ffff,2023-20,1,1
89a811c2183ffff,2023-48,1,1
89a811c218bffff,2023-19,1,1
89a811c218bffff,2023-30,1,1
89a811c2197ffff,2023-32,1,1
89a811c21b3ffff,2023-44,5,1
89a811c21cfffff,2023-30,1,1
89a811c228fffff,2023-06,1,1
89a811c2293ffff,2023-20,5,1
89a811c2327ffff,2023-52,9,1
89a811c23b3ffff,2023-51,1,1
89a811c2507ffff,2023-19,1,1
89a811c2527ffff,2023-47,1,1
89a811c2537ffff,2023-22,1,1
89a811c2587ffff,2023-48,4,1
89a811c25a3ffff,2023-35,5,1
89a811c25a7ffff,2023-31,24,1
89a811c25a7ffff,2023-33,4,1
89a811c25a7ffff,2023-51,1,1
89a811c25abffff,2023-20,5,1
89a811c25afffff,2023-22,4,1
89a811c25b3ffff,2023-16,1,1
89a811c25b3ffff,2023-21,1,1
89a811c25b3ffff,2023-28,1,1
89a811c25b7ffff,2023-20,1,1
